Year,Month,Product,Sub-product,Count
2022,6,Vehicle loan or lease,Lease,88
2022,6,Vehicle loan or lease,Loan,478
2022,7,Checking or savings account,CD (Certificate of Deposit),58
2022,7,Checking or savings account,Checking account,2436
2022,7,Checking or savings account,Other banking product or service,242
2022,7,Checking or savings account,Savings account,276
2022,7,Credit card or prepaid card,General-purpose credit card or charge card,2594
2022,7,Credit card or prepaid card,General-purpose prepaid card,129
2022,7,Credit card or prepaid card,Gift card,19
2022,7,Credit card or prepaid card,Government benefit card,123
2022,7,Credit card or prepaid card,Payroll card,18
2022,7,Credit card or prepaid card,Store credit card,464
2022,7,"Credit reporting, credit repair services, or other personal consumer reports",Credit repair services,131
2022,7,"Credit reporting, credit repair services, or other personal consumer reports",Credit reporting,48683
2022,7,"Credit reporting, credit repair services, or other personal consumer reports",Other personal consumer report,221
2022,7,Debt collection,Auto debt,206
2022,7,Debt collection,Credit card debt,990
2022,7,Debt collection,Federal student loan debt,15
2022,7,Debt collection,I do not know,978
2022,7,Debt collection,Medical debt,641
2022,7,Debt collection,Mortgage debt,69
2022,7,Debt collection,Other debt,1288
2022,7,Debt collection,Payday loan debt,113
2022,7,Debt collection,Private student loan debt,48
2022,7,"Money transfer, virtual currency, or money service",Check cashing service,12
2022,7,"Money transfer, virtual currency, or money service",Debt settlement,15
2022,7,"Money transfer, virtual currency, or money service",Domestic (US) money transfer,348
2022,7,"Money transfer, virtual currency, or money service",Foreign currency exchange,15
2022,7,"Money transfer, virtual currency, or money service",International money transfer,109
2022,7,"Money transfer, virtual currency, or money service",Mobile or digital wallet,424
2022,7,"Money transfer, virtual currency, or money service",Money order,14
2022,7,"Money transfer, virtual currency, or money service","Money order, traveler's check or cashier's check",16
2022,7,"Money transfer, virtual currency, or money service",Refund anticipation check,11
2022,7,"Money transfer, virtual currency, or money service",Virtual currency,150
2022,7,Mortgage,Conventional home mortgage,1067
2022,7,Mortgage,FHA mortgage,301
2022,7,Mortgage,Home equity loan or line of credit (HELOC),93
2022,7,Mortgage,Other type of mortgage,80
2022,7,Mortgage,Reverse mortgage,33
2022,7,Mortgage,VA mortgage,127
2022,7,"Payday loan, title loan, personal loan, or advance loan",(Blank),3
2022,7,"Payday loan, title loan, personal loan, or advance loan",Installment loan,203
2022,7,"Payday loan, title loan, personal loan, or advance loan",Pawn loan,2
2022,7,"Payday loan, title loan, personal loan, or advance loan",Payday loan,71
2022,7,"Payday loan, title loan, personal loan, or advance loan",Personal line of credit,118
2022,7,"Payday loan, title loan, personal loan, or advance loan",Title loan,44
2022,7,Student loan,Federal student loan servicing,285
2022,7,Student loan,Private student loan,173
2022,7,Vehicle loan or lease,Lease,90
2022,7,Vehicle loan or lease,Loan,498
2022,7,Vehicle loan or lease,Title loan,1
2022,8,Checking or savings account,(Blank),4
2022,8,Checking or savings account,CD (Certificate of Deposit),55
2022,8,Checking or savings account,Checking account,2776
2022,8,Checking or savings account,Other banking product or service,238
2022,8,Checking or savings account,Savings account,294
2022,8,Credit card or prepaid card,General-purpose credit card or charge card,2986
2022,8,Credit card or prepaid card,General-purpose prepaid card,137
2022,8,Credit card or prepaid card,Gift card,13
2022,8,Credit card or prepaid card,Government benefit card,102
2022,8,Credit card or prepaid card,Payroll card,19
2022,8,Credit card or prepaid card,Store credit card,468
2022,8,"Credit reporting, credit repair services, or other personal consumer reports",Credit repair services,116
2022,8,"Credit reporting, credit repair services, or other personal consumer reports",Credit reporting,51245
2022,8,"Credit reporting, credit repair services, or other personal consumer reports",Other personal consumer report,375
2022,8,Debt collection,Auto debt,249
2022,8,Debt collection,Credit card debt,1115
2022,8,Debt collection,Federal student loan debt,21
2022,8,Debt collection,I do not know,1164
2022,8,Debt collection,Medical debt,718
2022,8,Debt collection,Mortgage debt,94
2022,8,Debt collection,Other debt,1402
2022,8,Debt collection,Payday loan debt,139
2022,8,Debt collection,Private student loan debt,41
2022,8,"Money transfer, virtual currency, or money service",Check cashing service,15
2022,8,"Money transfer, virtual currency, or money service",Debt settlement,16
2022,8,"Money transfer, virtual currency, or money service",Domestic (US) money transfer,341
2022,8,"Money transfer, virtual currency, or money service",Foreign currency exchange,11
2022,8,"Money transfer, virtual currency, or money service",International money transfer,126
2022,8,"Money transfer, virtual currency, or money service",Mobile or digital wallet,526
2022,8,"Money transfer, virtual currency, or money service",Money order,12
2022,8,"Money transfer, virtual currency, or money service","Money order, traveler's check or cashier's check",18
2022,8,"Money transfer, virtual currency, or money service",Refund anticipation check,12
2022,8,"Money transfer, virtual currency, or money service",Virtual currency,172
2022,8,Mortgage,Conventional home mortgage,1204
2022,8,Mortgage,FHA mortgage,388
2022,8,Mortgage,Home equity loan or line of credit (HELOC),114
2022,8,Mortgage,Other type of mortgage,114
2022,8,Mortgage,Reverse mortgage,34
2022,8,Mortgage,VA mortgage,149
2022,8,"Payday loan, title loan, personal loan, or advance loan",Installment loan,227
2022,8,"Payday loan, title loan, personal loan, or advance loan",Payday loan,70
2022,8,"Payday loan, title loan, personal loan, or advance loan",Personal line of credit,152
2022,8,"Payday loan, title loan, personal loan, or advance loan",Title loan,52
2022,8,Student loan,Federal student loan servicing,388
2022,8,Student loan,Private student loan,209
2022,8,Vehicle loan or lease,Lease,133
2022,8,Vehicle loan or lease,Loan,618
2022,8,Vehicle loan or lease,Title loan,4
2022,9,Checking or savings account,(Blank),2
2022,9,Checking or savings account,CD (Certificate of Deposit),53
2022,9,Checking or savings account,Checking account,2575
2022,9,Checking or savings account,Other banking product or service,262
2022,9,Checking or savings account,Savings account,278
2022,9,Credit card or prepaid card,General-purpose credit card or charge card,2816
2022,9,Credit card or prepaid card,General-purpose prepaid card,117
2022,9,Credit card or prepaid card,Gift card,25
2022,9,Credit card or prepaid card,Government benefit card,97
2022,9,Credit card or prepaid card,Payroll card,10
2022,9,Credit card or prepaid card,Store credit card,427
2022,9,Credit card or prepaid card,Student prepaid card,1
2022,9,"Credit reporting, credit repair services, or other personal consumer reports",Credit repair services,160
2022,9,"Credit reporting, credit repair services, or other personal consumer reports",Credit reporting,48426
2022,9,"Credit reporting, credit repair services, or other personal consumer reports",Other personal consumer report,327
2022,9,Debt collection,Auto debt,267
2022,9,Debt collection,Credit card debt,1059
2022,9,Debt collection,Federal student loan debt,30
2022,9,Debt collection,I do not know,894
2022,9,Debt collection,Medical debt,706
2022,9,Debt collection,Mortgage debt,77
2022,9,Debt collection,Other debt,1354
2022,9,Debt collection,Payday loan debt,82
2022,9,Debt collection,Private student loan debt,27
2022,9,"Money transfer, virtual currency, or money service",Check cashing service,20
2022,9,"Money transfer, virtual currency, or money service",Debt settlement,12
2022,9,"Money transfer, virtual currency, or money service",Domestic (US) money transfer,354
2022,9,"Money transfer, virtual currency, or money service",Foreign currency exchange,13
2022,9,"Money transfer, virtual currency, or money service",International money transfer,137
2022,9,"Money transfer, virtual currency, or money service",Mobile or digital wallet,436
2022,9,"Money transfer, virtual currency, or money service",Money order,14
2022,9,"Money transfer, virtual currency, or money service","Money order, traveler's check or cashier's check",26
2022,9,"Money transfer, virtual currency, or money service",Refund anticipation check,12
2022,9,"Money transfer, virtual currency, or money service",Virtual currency,154
2022,9,Mortgage,Conventional home mortgage,1008
2022,9,Mortgage,FHA mortgage,363
2022,9,Mortgage,Home equity loan or line of credit (HELOC),106
2022,9,Mortgage,Other type of mortgage,96
2022,9,Mortgage,Reverse mortgage,40
2022,9,Mortgage,VA mortgage,156
2022,9,"Payday loan, title loan, personal loan, or advance loan",Installment loan,262
2022,9,"Payday loan, title loan, personal loan, or advance loan",Payday loan,92
2022,9,"Payday loan, title loan, personal loan, or advance loan",Personal line of credit,161
2022,9,"Payday loan, title loan, personal loan, or advance loan",Title loan,43
2022,9,Student loan,Federal student loan servicing,928
2022,9,Student loan,Private student loan,183
2022,9,Vehicle loan or lease,Lease,111
2022,9,Vehicle loan or lease,Loan,625
2022,9,Vehicle loan or lease,Title loan,1
2022,10,Checking or savings account,CD (Certificate of Deposit),64
2022,10,Checking or savings account,Checking account,2526
2022,10,Checking or savings account,Other banking product or service,234
2022,10,Checking or savings account,Savings account,246
2022,10,Credit card or prepaid card,General-purpose credit card or charge card,2836
2022,10,Credit card or prepaid card,General-purpose prepaid card,154
2022,10,Credit card or prepaid card,Gift card,30
2022,10,Credit card or prepaid card,Government benefit card,78
2022,10,Credit card or prepaid card,Payroll card,20
2022,10,Credit card or prepaid card,Store credit card,400
2022,10,"Credit reporting, credit repair services, or other personal consumer reports",Credit repair services,210
2022,10,"Credit reporting, credit repair services, or other personal consumer reports",Credit reporting,58241
2022,10,"Credit reporting, credit repair services, or other personal consumer reports",Other personal consumer report,359
2022,10,Debt collection,Auto debt,237
2022,10,Debt collection,Credit card debt,1123
2022,10,Debt collection,Federal student loan debt,23
2022,10,Debt collection,I do not know,976
2022,10,Debt collection,Medical debt,686
2022,10,Debt collection,Mortgage debt,93
2022,10,Debt collection,Other debt,1441
2022,10,Debt collection,Payday loan debt,100
2022,10,Debt collection,Private student loan debt,35
2022,10,"Money transfer, virtual currency, or money service",Check cashing service,31
2022,10,"Money transfer, virtual currency, or money service",Debt settlement,14
2022,10,"Money transfer, virtual currency, or money service",Domestic (US) money transfer,309
2022,10,"Money transfer, virtual currency, or money service",Foreign currency exchange,11
2022,10,"Money transfer, virtual currency, or money service",International money transfer,148
2022,10,"Money transfer, virtual currency, or money service",Mobile or digital wallet,392
2022,10,"Money transfer, virtual currency, or money service",Money order,8
2022,10,"Money transfer, virtual currency, or money service","Money order, traveler's check or cashier's check",21
2022,10,"Money transfer, virtual currency, or money service",Refund anticipation check,14
2022,10,"Money transfer, virtual currency, or money service",Virtual currency,131
2022,10,Mortgage,Conventional home mortgage,955
2022,10,Mortgage,FHA mortgage,298
2022,10,Mortgage,Home equity loan or line of credit (HELOC),95
2022,10,Mortgage,Other type of mortgage,94
2022,10,Mortgage,Reverse mortgage,20
2022,10,Mortgage,VA mortgage,144
2022,10,"Payday loan, title loan, personal loan, or advance loan",Installment loan,279
2022,10,"Payday loan, title loan, personal loan, or advance loan",Pawn loan,1
2022,10,"Payday loan, title loan, personal loan, or advance loan",Payday loan,73
2022,10,"Payday loan, title loan, personal loan, or advance loan",Personal line of credit,124
2022,10,"Payday loan, title loan, personal loan, or advance loan",Title loan,28
2022,10,Student loan,Federal student loan servicing,1171
2022,10,Student loan,Private student loan,167
2022,10,Vehicle loan or lease,Lease,104
2022,10,Vehicle loan or lease,Loan,644
2022,11,Checking or savings account,CD (Certificate of Deposit),54
2022,11,Checking or savings account,Checking account,2407
2022,11,Checking or savings account,Other banking product or service,231
2022,11,Checking or savings account,Savings account,254
2022,11,Credit card or prepaid card,General-purpose credit card or charge card,2642
2022,11,Credit card or prepaid card,General-purpose prepaid card,142
2022,11,Credit card or prepaid card,Gift card,26
2022,11,Credit card or prepaid card,Government benefit card,90
2022,11,Credit card or prepaid card,Payroll card,14
2022,11,Credit card or prepaid card,Store credit card,376
2022,11,Credit card or prepaid card,Student prepaid card,2
2022,11,"Credit reporting, credit repair services, or other personal consumer reports",Credit repair services,150
2022,11,"Credit reporting, credit repair services, or other personal consumer reports",Credit reporting,61089
2022,11,"Credit reporting, credit repair services, or other personal consumer reports",Other personal consumer report,323
2022,11,Debt collection,Auto debt,209
2022,11,Debt collection,Credit card debt,957
2022,11,Debt collection,Federal student loan debt,24
2022,11,Debt collection,I do not know,1038
2022,11,Debt collection,Medical debt,654
2022,11,Debt collection,Mortgage debt,74
2022,11,Debt collection,Other debt,1258
2022,11,Debt collection,Payday loan debt,69
2022,11,Debt collection,Private student loan debt,30
2022,11,"Money transfer, virtual currency, or money service",Check cashing service,29
2022,11,"Money transfer, virtual currency, or money service",Debt settlement,13
2022,11,"Money transfer, virtual currency, or money service",Domestic (US) money transfer,286
2022,11,"Money transfer, virtual currency, or money service",Foreign currency exchange,21
2022,11,"Money transfer, virtual currency, or money service",International money transfer,126
2022,11,"Money transfer, virtual currency, or money service",Mobile or digital wallet,403
2022,11,"Money transfer, virtual currency, or money service",Money order,13
2022,11,"Money transfer, virtual currency, or money service","Money order, traveler's check or cashier's check",18
2022,11,"Money transfer, virtual currency, or money service",Refund anticipation check,11
2022,11,"Money transfer, virtual currency, or money service",Virtual currency,218
2022,11,Mortgage,Conventional home mortgage,901
2022,11,Mortgage,FHA mortgage,267
2022,11,Mortgage,Home equity loan or line of credit (HELOC),84
2022,11,Mortgage,Other type of mortgage,87
2022,11,Mortgage,Reverse mortgage,21
2022,11,Mortgage,VA mortgage,140
2022,11,"Payday loan, title loan, personal loan, or advance loan",Installment loan,222
2022,11,"Payday loan, title loan, personal loan, or advance loan",Payday loan,75
2022,11,"Payday loan, title loan, personal loan, or advance loan",Personal line of credit,136
2022,11,"Payday loan, title loan, personal loan, or advance loan",Title loan,25
2022,11,Student loan,Federal student loan servicing,455
2022,11,Student loan,Private student loan,147
2022,11,Vehicle loan or lease,Lease,106
2022,11,Vehicle loan or lease,Loan,694
2022,12,Checking or savings account,CD (Certificate of Deposit),73
2022,12,Checking or savings account,Checking account,2882
2022,12,Checking or savings account,Other banking product or service,280
2022,12,Checking or savings account,Savings account,318
2022,12,Credit card or prepaid card,General-purpose credit card or charge card,2876
2022,12,Credit card or prepaid card,General-purpose prepaid card,185
2022,12,Credit card or prepaid card,Gift card,22
2022,12,Credit card or prepaid card,Government benefit card,107
2022,12,Credit card or prepaid card,Payroll card,27
2022,12,Credit card or prepaid card,Store credit card,468
2022,12,"Credit reporting, credit repair services, or other personal consumer reports",Credit repair services,184
2022,12,"Credit reporting, credit repair services, or other personal consumer reports",Credit reporting,67244
2022,12,"Credit reporting, credit repair services, or other personal consumer reports",Other personal consumer report,385
2022,12,Debt collection,Auto debt,206
2022,12,Debt collection,Credit card debt,953
2022,12,Debt collection,Federal student loan debt,26
2022,12,Debt collection,I do not know,1239
2022,12,Debt collection,Medical debt,669
2022,12,Debt collection,Mortgage debt,55
2022,12,Debt collection,Other debt,1441
2022,12,Debt collection,Payday loan debt,66
2022,12,Debt collection,Private student loan debt,32
2022,12,"Money transfer, virtual currency, or money service",Check cashing service,26
2022,12,"Money transfer, virtual currency, or money service",Debt settlement,14
2022,12,"Money transfer, virtual currency, or money service",Domestic (US) money transfer,329
2022,12,"Money transfer, virtual currency, or money service",Foreign currency exchange,13
2022,12,"Money transfer, virtual currency, or money service",International money transfer,118
2022,12,"Money transfer, virtual currency, or money service",Mobile or digital wallet,342
2022,12,"Money transfer, virtual currency, or money service",Money order,15
2022,12,"Money transfer, virtual currency, or money service","Money order, traveler's check or cashier's check",13
2022,12,"Money transfer, virtual currency, or money service",Refund anticipation check,17
2022,12,"Money transfer, virtual currency, or money service",Virtual currency,197
2022,12,Mortgage,Conventional home mortgage,1047
2022,12,Mortgage,FHA mortgage,334
2022,12,Mortgage,Home equity loan or line of credit (HELOC),115
2022,12,Mortgage,Other type of mortgage,111
2022,12,Mortgage,Reverse mortgage,21
2022,12,Mortgage,VA mortgage,173
2022,12,"Payday loan, title loan, personal loan, or advance loan",Installment loan,226
2022,12,"Payday loan, title loan, personal loan, or advance loan",Pawn loan,1
2022,12,"Payday loan, title loan, personal loan, or advance loan",Payday loan,91
2022,12,"Payday loan, title loan, personal loan, or advance loan",Personal line of credit,133
2022,12,"Payday loan, title loan, personal loan, or advance loan",Title loan,29
2022,12,Student loan,Federal student loan servicing,381
2022,12,Student loan,Private student loan,132
2022,12,Vehicle loan or lease,Lease,122
2022,12,Vehicle loan or lease,Loan,809
2023,1,Checking or savings account,CD (Certificate of Deposit),81
2023,1,Checking or savings account,Checking account,5509
2023,1,Checking or savings account,Other banking product or service,335
2023,1,Checking or savings account,Savings account,404
2023,1,Credit card or prepaid card,General-purpose credit card or charge card,3428
2023,1,Credit card or prepaid card,General-purpose prepaid card,187
2023,1,Credit card or prepaid card,Gift card,36
2023,1,Credit card or prepaid card,Government benefit card,117
2023,1,Credit card or prepaid card,Payroll card,22
2023,1,Credit card or prepaid card,Store credit card,518
2023,1,Credit card or prepaid card,Student prepaid card,1
2023,1,"Credit reporting, credit repair services, or other personal consumer reports",Credit repair services,152
2023,1,"Credit reporting, credit repair services, or other personal consumer reports",Credit reporting,69374
2023,1,"Credit reporting, credit repair services, or other personal consumer reports",Other personal consumer report,391
2023,1,Debt collection,Auto debt,271
2023,1,Debt collection,Credit card debt,1248
2023,1,Debt collection,Federal student loan debt,36
2023,1,Debt collection,I do not know,1535
2023,1,Debt collection,Medical debt,854
2023,1,Debt collection,Mortgage debt,66
2023,1,Debt collection,Other debt,1676
2023,1,Debt collection,Payday loan debt,114
2023,1,Debt collection,Private student loan debt,29
2023,1,"Money transfer, virtual currency, or money service",Check cashing service,46
2023,1,"Money transfer, virtual currency, or money service",Debt settlement,24
2023,1,"Money transfer, virtual currency, or money service",Domestic (US) money transfer,369
2023,1,"Money transfer, virtual currency, or money service",Foreign currency exchange,18
2023,1,"Money transfer, virtual currency, or money service",International money transfer,109
2023,1,"Money transfer, virtual currency, or money service",Mobile or digital wallet,362
2023,1,"Money transfer, virtual currency, or money service",Money order,12
2023,1,"Money transfer, virtual currency, or money service","Money order, traveler's check or cashier's check",24
2023,1,"Money transfer, virtual currency, or money service",Refund anticipation check,21
2023,1,"Money transfer, virtual currency, or money service",Virtual currency,120
2023,1,Mortgage,Conventional home mortgage,1636
2023,1,Mortgage,FHA mortgage,612
2023,1,Mortgage,Home equity loan or line of credit (HELOC),136
2023,1,Mortgage,Other type of mortgage,148
2023,1,Mortgage,Reverse mortgage,35
2023,1,Mortgage,VA mortgage,244
2023,1,"Payday loan, title loan, personal loan, or advance loan",Installment loan,309
2023,1,"Payday loan, title loan, personal loan, or advance loan",Pawn loan,2
2023,1,"Payday loan, title loan, personal loan, or advance loan",Payday loan,96
2023,1,"Payday loan, title loan, personal loan, or advance loan",Personal line of credit,173
2023,1,"Payday loan, title loan, personal loan, or advance loan",Title loan,25
2023,1,Student loan,Federal student loan servicing,432
2023,1,Student loan,Private student loan,142
2023,1,Vehicle loan or lease,Lease,143
2023,1,Vehicle loan or lease,Loan,1360
2023,2,Checking or savings account,CD (Certificate of Deposit),83
2023,2,Checking or savings account,Checking account,3150
2023,2,Checking or savings account,Other banking product or service,294
2023,2,Checking or savings account,Savings account,367
2023,2,Credit card or prepaid card,General-purpose credit card or charge card,3156
2023,2,Credit card or prepaid card,General-purpose prepaid card,153
2023,2,Credit card or prepaid card,Gift card,31
2023,2,Credit card or prepaid card,Government benefit card,95
2023,2,Credit card or prepaid card,Payroll card,22
2023,2,Credit card or prepaid card,Store credit card,463
2023,2,"Credit reporting, credit repair services, or other personal consumer reports",Credit repair services,114
2023,2,"Credit reporting, credit repair services, or other personal consumer reports",Credit reporting,66873
2023,2,"Credit reporting, credit repair services, or other personal consumer reports",Other personal consumer report,358
2023,2,Debt collection,Auto debt,227
2023,2,Debt collection,Credit card debt,1071
2023,2,Debt collection,Federal student loan debt,33
2023,2,Debt collection,I do not know,1335
2023,2,Debt collection,Medical debt,712
2023,2,Debt collection,Mortgage debt,67
2023,2,Debt collection,Other debt,1612
2023,2,Debt collection,Payday loan debt,119
2023,2,Debt collection,Private student loan debt,38
2023,2,"Money transfer, virtual currency, or money service",Check cashing service,33
2023,2,"Money transfer, virtual currency, or money service",Debt settlement,17
2023,2,"Money transfer, virtual currency, or money service",Domestic (US) money transfer,295
2023,2,"Money transfer, virtual currency, or money service",Foreign currency exchange,14
2023,2,"Money transfer, virtual currency, or money service",International money transfer,85
2023,2,"Money transfer, virtual currency, or money service",Mobile or digital wallet,343
2023,2,"Money transfer, virtual currency, or money service",Money order,15
2023,2,"Money transfer, virtual currency, or money service","Money order, traveler's check or cashier's check",21
2023,2,"Money transfer, virtual currency, or money service",Refund anticipation check,16
2023,2,"Money transfer, virtual currency, or money service",Virtual currency,123
2023,2,Mortgage,Conventional home mortgage,1276
2023,2,Mortgage,FHA mortgage,426
2023,2,Mortgage,Home equity loan or line of credit (HELOC),122
2023,2,Mortgage,Other type of mortgage,96
2023,2,Mortgage,Reverse mortgage,38
2023,2,Mortgage,VA mortgage,185
2023,2,"Payday loan, title loan, personal loan, or advance loan",Installment loan,277
2023,2,"Payday loan, title loan, personal loan, or advance loan",Pawn loan,2
2023,2,"Payday loan, title loan, personal loan, or advance loan",Payday loan,97
2023,2,"Payday loan, title loan, personal loan, or advance loan",Personal line of credit,130
2023,2,"Payday loan, title loan, personal loan, or advance loan",Title loan,50
2023,2,Student loan,Federal student loan servicing,391
2023,2,Student loan,Private student loan,130
2023,2,Vehicle loan or lease,Lease,100
2023,2,Vehicle loan or lease,Loan,1056
2023,3,Checking or savings account,CD (Certificate of Deposit),119
2023,3,Checking or savings account,Checking account,3410
2023,3,Checking or savings account,Other banking product or service,313
2023,3,Checking or savings account,Savings account,408
2023,3,Credit card or prepaid card,General-purpose credit card or charge card,3579
2023,3,Credit card or prepaid card,General-purpose prepaid card,198
2023,3,Credit card or prepaid card,Gift card,39
2023,3,Credit card or prepaid card,Government benefit card,103
2023,3,Credit card or prepaid card,Payroll card,24
2023,3,Credit card or prepaid card,Store credit card,543
2023,3,Credit card or prepaid card,Student prepaid card,1
2023,3,"Credit reporting, credit repair services, or other personal consumer reports",Credit repair services,158
2023,3,"Credit reporting, credit repair services, or other personal consumer reports",Credit reporting,88988
2023,3,"Credit reporting, credit repair services, or other personal consumer reports",Other personal consumer report,363
2023,3,Debt collection,Auto debt,299
2023,3,Debt collection,Credit card debt,1256
2023,3,Debt collection,Federal student loan debt,28
2023,3,Debt collection,I do not know,1684
2023,3,Debt collection,Medical debt,901
2023,3,Debt collection,Mortgage debt,76
2023,3,Debt collection,Other debt,1821
2023,3,Debt collection,Payday loan debt,137
2023,3,Debt collection,Private student loan debt,47
2023,3,"Money transfer, virtual currency, or money service",Check cashing service,22
2023,3,"Money transfer, virtual currency, or money service",Debt settlement,24
2023,3,"Money transfer, virtual currency, or money service",Domestic (US) money transfer,322
2023,3,"Money transfer, virtual currency, or money service",Foreign currency exchange,9
2023,3,"Money transfer, virtual currency, or money service",International money transfer,123
2023,3,"Money transfer, virtual currency, or money service",Mobile or digital wallet,400
2023,3,"Money transfer, virtual currency, or money service",Money order,14
2023,3,"Money transfer, virtual currency, or money service","Money order, traveler's check or cashier's check",26
2023,3,"Money transfer, virtual currency, or money service",Refund anticipation check,14
2023,3,"Money transfer, virtual currency, or money service",Virtual currency,150
2023,3,Mortgage,Conventional home mortgage,1237
2023,3,Mortgage,FHA mortgage,451
2023,3,Mortgage,Home equity loan or line of credit (HELOC),126
2023,3,Mortgage,Other type of mortgage,120
2023,3,Mortgage,Reverse mortgage,32
2023,3,Mortgage,VA mortgage,196
2023,3,"Payday loan, title loan, personal loan, or advance loan",Installment loan,269
2023,3,"Payday loan, title loan, personal loan, or advance loan",Pawn loan,4
2023,3,"Payday loan, title loan, personal loan, or advance loan",Payday loan,89
2023,3,"Payday loan, title loan, personal loan, or advance loan",Personal line of credit,177
2023,3,"Payday loan, title loan, personal loan, or advance loan",Title loan,54
2023,3,Student loan,Federal student loan servicing,365
2023,3,Student loan,Private student loan,143
2023,3,Vehicle loan or lease,Lease,137
2023,3,Vehicle loan or lease,Loan,1022
2023,4,Checking or savings account,CD (Certificate of Deposit),71
2023,4,Checking or savings account,Checking account,2747
2023,4,Checking or savings account,Other banking product or service,291
2023,4,Checking or savings account,Savings account,320
2023,4,Credit card or prepaid card,General-purpose credit card or charge card,3035
2023,4,Credit card or prepaid card,General-purpose prepaid card,194
2023,4,Credit card or prepaid card,Gift card,35
2023,4,Credit card or prepaid card,Government benefit card,82
2023,4,Credit card or prepaid card,Payroll card,18
2023,4,Credit card or prepaid card,Store credit card,400
2023,4,"Credit reporting, credit repair services, or other personal consumer reports",Credit repair services,175
2023,4,"Credit reporting, credit repair services, or other personal consumer reports",Credit reporting,78906
2023,4,"Credit reporting, credit repair services, or other personal consumer reports",Other personal consumer report,298
2023,4,Debt collection,Auto debt,263
2023,4,Debt collection,Credit card debt,1345
2023,4,Debt collection,Federal student loan debt,32
2023,4,Debt collection,I do not know,1307
2023,4,Debt collection,Medical debt,599
2023,4,Debt collection,Mortgage debt,80
2023,4,Debt collection,Other debt,1688
2023,4,Debt collection,Payday loan debt,119
2023,4,Debt collection,Private student loan debt,37
2023,4,"Money transfer, virtual currency, or money service",Check cashing service,28
2023,4,"Money transfer, virtual currency, or money service",Debt settlement,23
2023,4,"Money transfer, virtual currency, or money service",Domestic (US) money transfer,263
2023,4,"Money transfer, virtual currency, or money service",Foreign currency exchange,9
2023,4,"Money transfer, virtual currency, or money service",International money transfer,87
2023,4,"Money transfer, virtual currency, or money service",Mobile or digital wallet,418
2023,4,"Money transfer, virtual currency, or money service",Money order,13
2023,4,"Money transfer, virtual currency, or money service","Money order, traveler's check or cashier's check",23
2023,4,"Money transfer, virtual currency, or money service",Refund anticipation check,21
2023,4,"Money transfer, virtual currency, or money service",Virtual currency,126
2023,4,Mortgage,Conventional home mortgage,974
2023,4,Mortgage,FHA mortgage,295
2023,4,Mortgage,Home equity loan or line of credit (HELOC),92
2023,4,Mortgage,Other type of mortgage,101
2023,4,Mortgage,Reverse mortgage,31
2023,4,Mortgage,VA mortgage,151
2023,4,"Payday loan, title loan, personal loan, or advance loan",Installment loan,254
2023,4,"Payday loan, title loan, personal loan, or advance loan",Pawn loan,2
2023,4,"Payday loan, title loan, personal loan, or advance loan",Payday loan,88
2023,4,"Payday loan, title loan, personal loan, or advance loan",Personal line of credit,126
2023,4,"Payday loan, title loan, personal loan, or advance loan",Title loan,42
2023,4,Student loan,Federal student loan servicing,269
2023,4,Student loan,Private student loan,126
2023,4,Vehicle loan or lease,Lease,148
2023,4,Vehicle loan or lease,Loan,801
2023,5,Checking or savings account,CD (Certificate of Deposit),92
2023,5,Checking or savings account,Checking account,3190
2023,5,Checking or savings account,Other banking product or service,347
2023,5,Checking or savings account,Savings account,390
2023,5,Credit card or prepaid card,General-purpose credit card or charge card,3399
2023,5,Credit card or prepaid card,General-purpose prepaid card,203
2023,5,Credit card or prepaid card,Gift card,25
2023,5,Credit card or prepaid card,Government benefit card,124
2023,5,Credit card or prepaid card,Payroll card,15
2023,5,Credit card or prepaid card,Store credit card,419
2023,5,Credit card or prepaid card,Student prepaid card,1
2023,5,"Credit reporting, credit repair services, or other personal consumer reports",Credit repair services,142
2023,5,"Credit reporting, credit repair services, or other personal consumer reports",Credit reporting,86040
2023,5,"Credit reporting, credit repair services, or other personal consumer reports",Other personal consumer report,381
2023,5,Debt collection,Auto debt,269
2023,5,Debt collection,Credit card debt,1291
2023,5,Debt collection,Federal student loan debt,22
2023,5,Debt collection,I do not know,1529
2023,5,Debt collection,Medical debt,610
2023,5,Debt collection,Mortgage debt,99
2023,5,Debt collection,Other debt,1845
2023,5,Debt collection,Payday loan debt,130
2023,5,Debt collection,Private student loan debt,32
2023,5,"Money transfer, virtual currency, or money service",Check cashing service,28
2023,5,"Money transfer, virtual currency, or money service",Debt settlement,22
2023,5,"Money transfer, virtual currency, or money service",Domestic (US) money transfer,266
2023,5,"Money transfer, virtual currency, or money service",Foreign currency exchange,11
2023,5,"Money transfer, virtual currency, or money service",International money transfer,134
2023,5,"Money transfer, virtual currency, or money service",Mobile or digital wallet,420
2023,5,"Money transfer, virtual currency, or money service",Money order,14
2023,5,"Money transfer, virtual currency, or money service","Money order, traveler's check or cashier's check",25
2023,5,"Money transfer, virtual currency, or money service",Refund anticipation check,15
2023,5,"Money transfer, virtual currency, or money service",Virtual currency,113
2023,5,Mortgage,Conventional home mortgage,1103
2023,5,Mortgage,FHA mortgage,350
2023,5,Mortgage,Home equity loan or line of credit (HELOC),100
2023,5,Mortgage,Other type of mortgage,112
2023,5,Mortgage,Reverse mortgage,32
